UNIQ_ID2,REFERRER,AGE RANGE,GENDER,NCSS_B03A,NCSS_B03B,NCSS_B04,NCSS_B05,EVENT,PARTICIPATION,Process_E_LS,Process_E_EX,Process_E_CT,Pre_AT_PT1,Post_AT_PT1,Pre_AT_PT2,Post_AT_PT2,Pre_AT_PT3,Post_AT_PT3,Pre_AT_WT5,Post_AT_WT5,Pre_AT_CT1,Post_AT_CT1,Pre_AT_CT2,Post_AT_CT2,Pre_AT_CT3,Post_AT_CT3,Pre_AT_CT4,Post_AT_CT4,Pre_AT_LA1,Post_AT_LA1,Pre_AT_LA2,Post_AT_LA2,Pre_AT_LA3,Post_AT_LA3,Pre_AT_SC6,Post_AT_SC6,Pre_ST_SD1,Post_ST_SD1,Pre_ST_SD2,Post_ST_SD2,Pre_ST_SD3,Post_ST_SD3,Pre_ST_SD4,Post_ST_SD4,Pre_MR1,Post_MR1,Post-Pre_MR1,I_MR1,Pre_NCSS_P2,Post_NCSS_P2,Pre_AT_WT2,Post_AT_WT2,Pre_AT_WT3,Post_AT_WT3,Pre_AT_WT4,Post_AT_WT4,Pre_AT_LA4,Post_AT_LA4,Pre_MR2,Post_MR2,Post-Pre_MR2,I_MR2,Pre_AT_WT1,Post_AT_WT1,Pre_AT_CT5,Post_AT_CT5,Pre_AT_LA5,Post_AT_LA5,Pre_AT_SC2,Post_AT_SC2,Pre_ST_SD5,Post_ST_SD5,Pre_ST_SR2,Post_ST_SR2,Pre_ST_SR1,Post_ST_SR1,Pre_ST_SR3,Post_ST_SR3,Pre_ST_SR4,Post_ST_SR4,Pre_ST_SR5,Post_ST_SR5,Pre_MR3,Post_MR3,Post-Pre_MR3,I_MR3,Pre_NCSS_P1,Post_NCSS_P1,Pre_NCSS_P3,Post_NCSS_P3,Pre_NCSS_P4,Post_NCSS_P4,Pre_NCSS_P5,Post_NCSS_P5,Pre_MR4,Post_MR4,Post-Pre_MR4,I_MR4,Pre_AT_SC1,Post_AT_SC1,Pre_AT_SC3,Post_AT_SC3,Pre_AT_SC4,Post_AT_SC4,Pre_AT_SC5,Post_AT_SC5,Pre_MR5,Post_MR5,Post-Pre_MR5,I_MR5,ENTRY_ID,DATE_TIME
6036347I98,Syazana,35 - 44,Female,Yes,Family Member,No,Upper Secondary School,C2C Social Media Invasion,7,5,5,5,4,5,5,5,5,5,5,5,5,3,4,3,5,5,2,1,2,3,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4.13,4.00,-0.13,N,3,1,4,1,4,5,2,1,4,5,3.40,2.60,-0.80,N,4,5,4,5,3,4,5,5,4,1,4,5,5,5,4,5,4,5,5,5,4.20,4.50,0.30,Y,4,5,3,1,4,5,4,5,3.75,4.00,0.25,Y,4,3,5,5,5,5,2,2,4.00,4.00,0.00,N,913,02-09-21 13:33
3529226I75,Syazana,25 - 34,Female,Yes,"Family Member
Friend
Classmate",Yes,Polytechnic,C2C Social Media Invasion,8,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,4.75,4.69,-0.06,N,5,5,5,3,2,2,5,4,4,4,4.20,3.60,-0.60,N,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.70,4.80,0.10,Y,4,5,4,4,5,5,5,5,4.50,4.75,0.25,Y,5,5,5,5,2,2,3,3,3.75,3.25,-0.50,N,880,02-09-21 10:55
5251800I65,Syazana,35 - 44,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,5,5,1,5,1,5,1,5,3,5,3,5,5,4,1,1,5,5,2,1,4,5,3,5,5,5,1,5,2,5,1,5,2.69,4.44,1.75,Y,1,5,1,4,5,2,2,1,5,1,2.80,2.60,-0.20,N,2,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.60,4.90,0.30,Y,4,5,3,4,1,5,1,5,2.25,4.75,2.50,Y,5,5,5,1,5,1,5,1,5.00,2.00,-3.00,N,940,04-09-21 3:27
3833570911,Syazana,18 -24,Male,Yes,Friend,No,University Degree,C2C Social Media Invasion,8,5,5,5,5,5,5,5,5,5,3,5,4,5,4,5,5,4,2,1,4,5,4,1,4,5,5,5,5,5,4,5,5,5,2,5,4.13,4.44,0.31,Y,4,5,4,4,2,2,3,1,4,1,3.40,2.60,-0.80,N,4,5,5,5,4,4,5,5,3,5,5,5,5,5,5,5,5,5,5,4,4.60,4.90,0.30,Y,4,5,4,4,4,5,5,5,4.25,4.75,0.50,Y,5,5,5,1,4,1,4,1,4.50,2.00,-2.50,N,941,05-09-21 3:27
3247S9404311E86,Syazana,25 - 34,Male,Yes,Family Member,No,Polytechnic,C2C Social Media Invasion,8,5,5,5,4,5,4,5,4,5,2,5,4,5,3,5,5,4,2,1,5,5,4,1,4,5,5,5,5,5,5,5,5,5,2,5,3.94,4.44,0.50,Y,4,5,4,4,4,2,4,1,5,1,4.20,2.60,-1.60,N,4,5,3,5,4,4,4,5,2,5,5,5,5,5,2,5,4,5,3,4,3.60,4.70,1.10,Y,4,5,4,4,4,5,4,5,4.00,4.75,0.75,Y,5,5,5,1,3,1,5,1,4.50,2.00,-2.50,N,942,06-09-21 3:27
5132769A25,Syazana,18 -24,Male,No,Not Applicable,No,University Degree,C2C Social Media Invasion,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4.75,4.44,-0.31,N,5,5,5,4,1,2,2,1,5,1,3.60,2.60,-1.00,N,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.60,4.90,0.30,Y,4,5,5,4,5,5,5,5,4.75,4.75,0.00,N,2,5,2,1,5,1,5,1,3.50,2.00,-1.50,N,943,07-09-21 3:27
7590508E69,Syazana,35 - 44,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,4,5,2,5,3,5,3,5,3,5,2,5,2,4,2,1,4,5,2,1,2,5,4,5,2,5,3,5,2,5,2,5,2.63,4.44,1.81,Y,3,5,4,4,4,2,2,1,2,1,3.00,2.60,-0.40,N,5,5,4,5,4,4,4,5,2,5,4,5,4,5,2,5,4,5,3,4,3.60,4.70,1.10,Y,4,5,4,4,3,5,3,5,3.50,4.75,1.25,Y,2,5,4,1,2,1,2,1,2.50,2.00,-0.50,N,944,08-09-21 3:27
1741374L73,Syazana,25 - 34,Male,No,Not Applicable,No,ITE,C2C Social Media Invasion,3,5,5,5,2,5,2,5,2,5,2,5,3,5,2,5,2,4,2,1,2,5,2,1,2,5,2,5,2,5,2,5,2,5,2,5,2.06,4.44,2.38,Y,2,5,2,4,4,2,2,1,4,1,2.80,2.60,-0.20,N,4,5,4,5,4,4,2,5,4,5,4,5,4,5,4,5,4,5,4,4,3.80,4.80,1.00,Y,4,5,2,4,4,5,4,5,3.50,4.75,1.25,Y,2,5,2,1,2,1,2,1,2.00,2.00,0.00,N,946,10-09-21 3:27
6375935G77,Syazana,18 -24,Male,No,Not Applicable,No,ITE,C2C Social Media Invasion,4,5,5,5,2,5,2,5,2,5,2,5,2,5,2,5,2,4,2,1,2,5,2,1,2,5,2,5,2,5,2,5,2,5,2,5,2.00,4.44,2.44,Y,2,5,2,4,4,2,2,1,4,1,2.80,2.60,-0.20,N,4,5,4,5,4,4,2,5,4,5,4,5,4,5,4,5,4,5,4,4,3.80,4.80,1.00,Y,4,5,2,4,4,5,4,5,3.50,4.75,1.25,Y,2,5,2,1,2,1,2,1,2.00,2.00,0.00,N,947,11-09-21 3:27
4609096H54,Syazana,25 - 34,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,1,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4.44,4.44,0.00,N,5,5,4,4,4,2,1,1,1,1,3.00,2.60,-0.40,N,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.60,4.80,0.20,Y,5,5,2,4,5,5,5,5,4.25,4.75,0.50,Y,5,5,1,1,1,1,2,1,2.25,2.00,-0.25,N,939,03-09-21 3:27
1179768J17,Syazana,25 - 34,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,3,5,5,5,5,5,3,4,3,3,5,2,5,4,5,2,5,1,3,4,2,3,5,4,3,5,5,5,5,5,5,5,4.19,3.88,-0.31,N,3,4,3,2,3,3,3,2,1,3,2.60,2.80,0.20,Y,3,4,5,4,5,5,5,4,1,1,5,5,5,5,5,5,5,5,5,5,4.40,4.30,-0.10,N,3,4,3,5,3,4,3,4,3.00,4.25,1.25,Y,3,4,3,4,3,4,2,1,2.75,3.50,0.75,Y,1081,06-09-21 1:08
7702670E38,Syazana,25 - 34,Female,Yes,"Friend
Colleague",No,Polytechnic,C2C Social Media Invasion,6,4,4,4,2,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3,4,2,3,2,3,3,4,3,4,3,4,3,4,3,4,2.94,3.50,0.56,Y,3,2,3,3,4,4,2,2,4,4,3.20,3.00,-0.20,N,4,4,2,4,4,4,3,3,3,2,3,4,4,4,4,4,3,4,3,4,3.30,3.60,0.30,Y,3,4,3,2,3,4,3,4,3.00,3.50,0.50,Y,3,3,2,3,2,3,2,2,2.25,3.00,0.75,Y,994,03-09-21 14:39
7618304D30,Syazana,25 - 34,Male,Yes,"Family Member
Friend
Colleague
Classmate
Partner (BF/GF)",No,Polytechnic,C2C Social Media Invasion,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,917,02-09-21 14:31
3301071C98,syazana,18 -24,Male,No,Not Applicable,No,Upper Secondary School,C2C Social Media Invasion,8,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,3.00,0.00,N,3,3,3,3,3,3,3,3,3.00,2.75,-0.25,N,882,02-09-21 11:03
7707768J68,Syazana,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,5,5,2,3,5,5,5,5,5,3,5,3,5,5,5,5,5,5,1,5,2,3,2,2,4,5,5,3,5,5,5,5,5,5,5,4.19,4.31,0.13,Y,3,4,3,2,3,3,3,2,1,4,2.60,3.00,0.40,Y,3,4,5,4,5,4,5,2,1,5,5,5,5,5,5,5,5,5,5,5,4.40,4.40,0.00,N,3,5,3,5,3,5,3,5,3.00,5.00,2.00,Y,3,5,3,5,3,2,2,2,2.75,3.25,0.50,Y,425,28-08-21 15:31
2430016C45,Syazana,25 - 34,Female,Yes,"Family Member
Friend
Classmate",No,Polytechnic,C2C Social Media Invasion,3,5,5,5,5,5,5,5,5,5,3,5,3,4,3,5,3,5,5,5,5,5,3,3,3,4,5,5,5,5,5,5,5,5,5,5,4.25,4.75,0.50,Y,5,4,4,4,2,3,3,3,1,1,3.00,3.00,0.00,N,4,4,3,1,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4.60,4.40,-0.20,N,3,5,5,5,4,4,4,4,4.00,4.50,0.50,Y,5,5,3,4,1,1,1,1,2.50,3.00,0.50,Y,332,28-08-21 1:54
7429016C89,Syazana,25 - 34,Female,Yes,"Family Member
Friend
Classmate",No,Polytechnic,C2C Social Media Invasion,6,5,5,5,5,5,5,5,5,5,3,5,3,5,3,4,3,5,5,5,5,5,3,1,3,5,5,5,5,5,5,5,5,5,5,5,4.25,4.69,0.44,Y,5,5,4,5,2,3,3,3,1,1,3.00,3.40,0.40,Y,4,4,3,4,5,3,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4.60,4.40,-0.20,N,3,5,5,3,4,5,4,5,4.00,4.50,0.50,Y,5,5,3,5,1,1,1,2,2.50,3.00,0.50,Y,187,06-08-21 16:24
8000348F28,Syazana,18 -24,Male,Yes,Friend,No,ITE,C2C Social Media Invasion,5,5,5,5,3,5,4,5,4,5,3,5,2,5,3,5,3,4,2,1,4,5,4,1,3,5,4,5,4,5,4,5,4,5,4,5,3.44,4.44,1.00,Y,2,5,3,4,3,2,1,1,3,1,2.40,2.60,0.20,Y,5,5,4,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4.60,4.80,0.20,Y,3,5,2,4,3,5,4,5,3.00,4.75,1.75,Y,4,5,5,1,3,1,3,1,3.75,3.00,-0.75,N,945,09-09-21 3:27
7064953A43,Tan Hon Kee,25 - 34,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,5,4,5,3,5,3,1,4,2,2,1,4,2,3,2,2,2,2,3,5,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1.69,2.50,0.81,Y,2,4,4,2,2,2,4,2,1,2,2.60,2.40,-0.20,N,2,3,5,3,2,4,4,5,2,3,3,4,3,4,2,3,2,3,2,3,2.70,3.40,0.70,Y,4,4,2,3,2,3,2,3,2.50,3.25,0.75,Y,2,4,4,4,3,3,5,5,3.50,3.50,0.00,N,408,28-08-21 11:58
3109070E60,Tan Hon Kee,25 - 34,Female,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,4,5,4,4,5,2,3,2,4,3,4,3,5,4,3,3,5,4,3,2,4,4,4,4,5,3,5,4,5,4,5,4,4.25,3.44,-0.81,N,2,3,2,2,3,3,2,2,4,4,2.60,2.80,0.20,Y,4,5,5,4,4,4,4,4,1,4,5,5,5,5,5,5,5,5,5,4,4.30,4.60,0.30,Y,4,4,3,3,4,4,4,4,3.75,3.75,0.00,N,2,2,3,3,2,2,3,3,2.50,2.50,0.00,N,326,24-08-21 8:02
6553983D26,Tan Hon Kee,45 - 54,Male,No,Not Applicable,No,University Degree,C2C Social Media Invasion,7,5,5,5,4,4,4,4,4,4,3,4,4,4,4,3,5,5,5,3,4,4,3,4,4,4,5,5,5,4,4,4,4,4,4,4,4.13,4.00,-0.13,N,4,4,2,3,3,3,3,2,4,4,3.20,3.20,0.00,N,4,5,4,4,4,4,5,5,2,2,5,5,4,4,4,4,4,4,3,3,3.90,4.00,0.10,Y,4,5,3,3,4,4,4,4,3.75,4.00,0.25,Y,2,2,5,4,2,2,5,3,3.50,2.75,-0.75,N,323,23-08-21 8:35
8374130D32,Tan Hon Kee,45 - 54,Male,Yes,Family Member,No,University Degree,C2C Social Media Invasion,7,4,4,4,4,3,4,4,4,3,4,4,4,5,4,5,4,2,5,5,3,2,2,3,2,3,5,5,3,5,4,4,4,4,4,4,3.75,3.81,0.06,Y,5,5,4,4,4,4,4,2,3,4,4.00,3.80,-0.20,N,2,4,4,5,5,5,5,5,2,4,4,5,4,5,4,5,4,5,3,4,3.70,4.60,0.90,Y,4,5,4,4,4,4,4,5,4.00,4.50,0.50,Y,4,3,5,4,5,5,3,3,4.25,4.25,0.00,N,318,22-08-21 15:12
4980007A62,Tan Hon Kee,35 - 44,Female,Yes,Family Member,No,University Degree,C2C Social Media Invasion,6,4,5,5,5,5,5,5,5,5,3,3,4,4,4,4,5,4,5,3,5,5,2,5,3,5,5,5,5,5,5,5,5,5,4,5,4.38,4.56,0.19,Y,3,3,1,1,3,5,2,1,4,4,2.60,2.80,0.20,Y,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.70,4.80,0.10,Y,4,4,4,4,5,5,5,5,4.50,4.50,0.00,N,4,4,4,5,2,2,3,5,3.25,3.25,0.00,N,314,22-08-21 12:21
2935667B33,Tan Hon Kee,45 - 54,Female,Yes,"Family Member
Friend",No,University Degree,C2C Social Media Invasion,5,3,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,5,5,5,2,4,2,4,3,5,5,5,5,5,5,5,3,5,4.13,4.88,0.75,Y,3,5,2,1,5,5,2,1,5,5,3.40,3.40,0.00,N,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.00,4.90,-0.10,N,4,5,4,5,3,5,5,5,4.00,5.00,1.00,Y,2,1,3,3,4,3,3,2,3.00,2.75,-0.25,N,302,19-08-21 9:25
2158356B53,Tan Hon Kee,45 - 54,Female,Yes,Friend,No,University Degree,C2C Social Media Invasion,5,5,5,4,3,5,4,5,3,5,4,4,4,4,3,5,2,3,2,3,3,3,2,2,3,3,3,3,4,5,4,5,4,5,4,4,3.25,4.00,0.75,Y,4,5,3,3,3,1,3,2,3,4,3.20,3.00,-0.20,N,4,5,5,5,3,3,5,5,2,5,4,5,4,4,4,4,3,3,4,4,3.80,4.30,0.50,Y,4,5,4,5,4,4,4,5,4.00,4.75,0.75,Y,4,4,5,5,4,5,3,4,4.00,4.25,0.25,Y,293,16-08-21 14:45
4963506A98,Tan Hon Kee,45 - 54,Female,Yes,Family Member,No,Polytechnic,C2C Social Media Invasion,3,3,3,3,2,3,4,3,4,4,5,4,4,5,3,3,5,5,5,5,5,5,2,3,5,5,2,3,3,3,3,4,4,3,1,1,3.56,3.69,0.13,Y,4,5,5,4,1,2,5,4,4,4,3.80,3.80,0.00,N,2,3,5,1,5,5,5,5,3,3,5,5,5,5,5,5,5,5,4,4,4.40,4.10,-0.30,N,4,4,3,4,4,3,4,4,3.75,3.75,0.00,N,5,4,5,4,5,5,3,3,4.50,4.50,0.00,N,282,16-08-21 2:43
1526070B28,Tan Hon Kee,35 - 44,Male,Yes,Family Member,No,University Degree,C2C Social Media Invasion,8,3,3,3,5,5,5,2,5,5,5,5,5,5,5,5,2,2,2,4,5,5,2,1,1,1,2,2,2,2,3,4,2,2,4,1,3.44,3.19,-0.25,N,5,5,4,5,5,5,5,5,2,5,4.20,5.00,0.80,Y,5,4,5,5,3,5,5,5,1,2,5,5,5,5,2,4,5,5,3,3,3.90,4.30,0.40,Y,4,4,5,5,4,3,5,5,4.50,4.25,-0.25,N,5,5,5,5,5,3,5,5,5.00,3.75,-1.25,N,278,16-08-21 1:49
59055790A99,Tan Hon Kee,18 -24,Male,No,Not Applicable,No,Junior College/ Pre-University Institution,C2C Social Media Invasion,4,5,5,5,4,5,2,5,5,5,2,2,3,4,2,3,5,5,1,1,5,4,5,4,2,2,5,5,5,5,4,5,4,2,4,2,3.63,3.69,0.06,Y,3,4,2,1,5,5,2,2,5,4,3.40,3.20,-0.20,N,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4.80,4.80,0.00,N,4,5,4,5,4,5,5,5,4.25,5.00,0.75,Y,2,3,5,4,2,3,1,2,2.50,3.50,1.00,Y,271,15-08-21 6:20
2364215Z69,Tan Hon Kee,45 - 54,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,5,4,5,5,5,5,4,5,5,5,2,5,4,4,3,4,3,5,2,3,4,5,2,4,4,5,4,5,5,5,5,5,5,5,5,5,3.88,4.69,0.81,Y,4,4,1,2,5,4,2,1,4,4,3.20,3.00,-0.20,N,5,5,4,4,5,5,4,4,4,4,5,5,4,5,5,5,5,5,4,4,4.50,4.60,0.10,Y,4,5,4,4,4,5,4,5,4.00,4.75,0.75,Y,4,4,4,5,4,5,5,4,4.25,4.50,0.25,Y,263,14-08-21 14:58
1720889I52,Tan Hon Kee,45 - 54,Male,Yes,Friend,No,University Degree,C2C Social Media Invasion,3,5,4,4,3,3,4,4,4,4,4,4,2,2,3,3,3,2,4,4,4,2,4,4,4,4,4,4,4,5,4,5,4,5,4,5,3.69,3.75,0.06,Y,3,4,2,1,4,4,4,2,4,4,3.40,3.00,-0.40,N,4,5,4,4,5,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4.20,4.80,0.60,Y,4,5,4,4,4,4,4,4,4.00,4.25,0.25,Y,3,4,5,5,2,4,4,4,3.50,4.50,1.00,Y,261,14-08-21 14:25
8512238Z94,Tan Hon Kee,35 - 44,Female,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,4,4,5,5,2,2,4,5,2,2,1,1,2,2,3,3,2,3,5,2,2,3,2,3,2,3,2,3,3,4,3,4,3,4,2,3,2.50,2.94,0.44,Y,2,3,4,3,3,4,3,3,5,5,3.40,3.60,0.20,Y,2,3,4,4,5,5,3,3,2,3,5,5,5,5,5,5,5,5,2,3,3.80,4.00,0.20,Y,4,4,5,5,3,4,3,5,3.75,4.50,0.75,Y,3,3,5,3,3,5,5,5,4.00,3.50,-0.50,N,252,14-08-21 12:23
47005112C96,Tan Hon Kee,45 - 54,Male,Yes,"Family Member
Friend",No,Polytechnic,C2C Social Media Invasion,3,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,4,4,3,4,4,4,4,4,5,5,5,5,5,5,4,5,4.44,4.75,0.31,Y,5,5,5,5,3,4,4,4,4,4,4.20,4.40,0.20,Y,2,3,5,5,4,4,5,5,4,2,5,5,5,5,5,5,5,5,5,5,4.50,4.40,-0.10,N,4,5,5,5,5,5,5,5,4.75,5.00,0.25,Y,5,5,5,5,5,5,4,3,4.75,4.75,0.00,N,241,14-08-21 11:22
5050896Z27,Tan Hon Kee,45 - 54,Female,Yes,Not Applicable,No,University Degree,C2C Social Media Invasion,6,4,4,4,2,4,2,3,4,4,3,4,3,4,3,4,4,4,5,3,2,4,3,4,2,4,3,2,3,3,3,4,3,4,1,1,2.88,3.50,0.63,Y,2,4,2,2,2,4,3,2,4,5,2.60,3.40,0.80,Y,4,4,1,4,4,5,5,5,3,4,5,5,4,5,3,4,3,5,3,4,3.50,4.40,0.90,Y,4,5,4,3,3,4,4,5,3.75,4.25,0.50,Y,5,2,5,5,5,5,5,4,5.00,4.00,-1.00,N,291,16-08-21 8:17
3160892F33,Tan Hon Kee,35 - 44,Female,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,4,5,4,5,4,5,3,3,3,2,3,4,5,5,3,3,4,5,3,5,4,5,5,5,5,5,5,5,5,5,4,4,4.00,4.44,0.44,Y,3,2,2,1,4,4,2,1,5,5,3.20,2.60,-0.60,N,4,5,4,4,5,5,4,5,5,1,5,5,5,5,5,5,5,5,4,5,4.60,4.40,-0.20,N,5,5,4,4,4,5,5,5,4.50,4.75,0.25,Y,3,3,4,5,4,3,4,4,3.75,3.25,-0.50,N,272,15-08-21 11:46
3422970B23,Tan Hon Kee,35 - 44,Female,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,5,5,5,5,5,5,3,3,2,2,2,3,5,4,2,1,4,5,3,3,4,4,4,5,5,5,5,5,5,5,3,5,3.88,4.06,0.19,Y,1,2,1,1,4,2,2,1,4,5,2.40,2.20,-0.20,N,5,5,4,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4.70,4.90,0.20,Y,5,5,4,4,5,5,5,5,4.75,4.75,0.00,N,3,3,2,3,2,2,2,2,2.25,2.75,0.50,Y,283,16-08-21 3:07
7015731F61,Tan Hon Kee,35 - 44,Female,Yes,Family Member,Yes,Postgraduate Degree,C2C Social Media Invasion,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4.69,4.63,-0.06,N,5,5,5,3,4,4,3,2,5,5,4.40,3.80,-0.60,N,5,5,5,5,5,5,5,5,5,1,5,5,4,5,5,5,5,5,4,4,4.80,4.50,-0.30,N,5,5,4,4,5,5,5,5,4.75,4.75,0.00,N,5,5,5,5,2,5,3,3,3.75,4.25,0.50,Y,276,15-08-21 18:07
5640863J17,Tan Hon Kee,25 - 34,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,4,5,2,5,3,5,4,3,3,4,3,4,5,5,1,2,2,4,4,4,2,2,5,5,2,4,3,4,4,4,3,4,3.13,4.00,0.88,Y,2,3,1,2,4,2,2,2,4,5,2.60,2.80,0.20,Y,5,5,4,3,5,5,5,5,3,4,5,5,5,5,5,5,4,4,5,5,4.60,4.60,0.00,N,5,5,5,5,3,5,4,5,4.25,5.00,0.75,Y,2,3,5,5,3,3,2,2,3.00,3.25,0.25,Y,264,14-08-21 15:03
6766515I32,Tan Hon Kee,45 - 54,Female,Yes,"Family Member
Not Applicable",No,Polytechnic,C2C Social Media Invasion,7,4,4,4,3,3,4,3,5,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,2,3,4,4,3,3,3,3,3,3,3.25,3.19,-0.06,N,3,3,3,3,3,3,4,3,4,3,3.40,3.00,-0.40,N,4,4,4,4,3,3,5,5,3,2,4,4,4,4,3,3,4,4,3,3,3.70,3.60,-0.10,N,2,4,4,4,4,4,4,4,3.50,4.00,0.50,Y,4,4,3,4,3,3,2,2,3.00,3.25,0.25,Y,258,14-08-21 13:04
7367515I45,Tan Hon Kee,45 - 54,Female,Yes,"Family Member
Not Applicable",No,Polytechnic,C2C Social Media Invasion,4,4,4,4,3,3,4,3,5,3,3,4,3,3,4,3,3,4,3,4,3,3,3,3,3,3,2,3,4,4,3,3,3,3,3,3,3.25,3.25,0.00,N,3,4,3,3,3,3,4,3,4,3,3.40,3.20,-0.20,N,4,4,4,4,3,3,5,5,3,3,4,4,4,4,3,3,4,4,3,3,3.70,3.70,0.00,N,2,4,4,3,4,4,4,4,3.50,3.75,0.25,Y,4,4,3,4,3,3,2,2,3.00,3.25,0.25,Y,257,14-08-21 13:01
3645650A67,Tan Hon Kee,45 - 54,Female,No,Not Applicable,No,Upper Secondary School,C2C Social Media Invasion,4,3,3,3,4,4,3,3,4,3,3,3,4,3,3,3,3,3,4,5,4,3,2,3,4,3,5,3,4,4,4,4,4,3,3,3,3.63,3.31,-0.31,N,2,3,3,3,4,4,3,2,2,3,2.80,3.00,0.20,Y,4,3,3,3,4,4,5,5,3,3,5,3,5,5,5,5,5,4,4,4,4.30,3.90,-0.40,N,2,4,4,3,3,3,3,4,3.00,3.50,0.50,Y,4,3,5,5,3,3,2,2,3.50,4.00,0.50,Y,706,29-08-21 16:54
1946810F93,Tan Hon Kee,45 - 54,Female,Yes,Friend,No,Postgraduate Degree,C2C Social Media Invasion,5,3,4,4,2,4,4,4,4,5,3,3,4,4,2,4,2,4,2,4,3,4,2,3,2,3,4,5,3,4,4,5,3,4,1,3,2.81,3.94,1.13,Y,4,5,4,4,4,3,4,2,4,4,4.00,3.60,-0.40,N,4,4,4,5,4,4,5,5,4,5,5,5,5,5,4,5,5,5,4,5,4.40,4.70,0.30,Y,2,5,4,5,3,5,4,5,3.25,5.00,1.75,Y,4,2,5,5,3,2,4,5,4.00,3.00,-1.00,N,316,22-08-21 14:21
4270824G86,Tan Hon Kee,25 - 34,Female,Yes,Friend,No,University Degree,C2C Social Media Invasion,7,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,2,3,4,5,2,5,1,5,5,5,5,5,5,5,4,5,5,5,4.19,4.81,0.63,Y,3,4,3,4,4,4,3,2,2,5,3.00,3.80,0.80,Y,5,5,5,5,3,5,2,5,4,5,5,5,5,5,5,5,5,5,5,5,4.40,5.00,0.60,Y,2,5,5,4,5,5,5,5,4.25,4.75,0.50,Y,2,3,3,4,3,5,2,3,2.50,3.50,1.00,Y,286,16-08-21 6:57
